country_code,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,inflation_rate,income_group,previous_inflation,avg_inflation_3yr
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1976-01-01,32.0351102236086,,49.3613382334053,41.30421013851437
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1977-01-01,30.3167412725928,,32.0351102236086,37.2377299098689
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1978-01-01,43.7499982853606,,30.3167412725928,35.367283260520665
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1979-01-01,44.4444558043744,,43.7499982853606,39.5037317874426
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1980-01-01,58.5284260893646,,44.4444558043744,48.90762672636654
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1981-01-01,51.7932416010108,,58.5284260893646,51.588707831583264
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1982-01-01,50.2432263896761,,51.7932416010108,53.52163136001716
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1983-01-01,83.9500461937034,,50.2432263896761,61.9955047281301
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1984-01-01,30.8523970770909,,83.9500461937034,55.0152232201568
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1985-01-01,31.9946290240703,,30.8523970770909,48.93235743162153
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1986-01-01,22.1284011876646,,31.9946290240703,28.3251424296086
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1987-01-01,18.2977682232304,,22.1284011876646,24.14026614498843
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1988-01-01,25.7255090852842,,18.2977682232304,22.0505594987264
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1989-01-01,20.7581950334485,,25.7255090852842,21.593824113987704
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1990-01-01,15.510721994253,,20.7581950334485,20.664808704328568
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1991-01-01,6.80877887943634,,15.510721994253,14.359231969045949
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1992-01-01,3.94771176824031,,6.80877887943634,8.755737547309883
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1993-01-01,4.04285291076947,,3.94771176824031,4.93311451948204
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1994-01-01,1.55265627495777,,4.04285291076947,3.181073651322517
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1995-01-01,1.65123150116658,,1.55265627495777,2.4155802289646062
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1996-01-01,2.26041898267297,,1.65123150116658,1.821435586265773
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1997-01-01,1.81543080282242,,2.26041898267297,1.9090270955539896
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1998-01-01,1.65924170953427,,1.81543080282242,1.9116971650098862
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1999-01-01,3.23183260906467,,1.65924170953427,2.235501707140453
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2000-01-01,5.13647123245151,,3.23183260906467,3.3425151836834828
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2001-01-01,6.40508550386868,,5.13647123245151,4.924463115128287
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2002-01-01,5.19702230216628,,6.40508550386868,5.579526346162155
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2003-01-01,2.05566329753742,,5.19702230216628,4.5525903678574595
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2004-01-01,3.15819324298464,,2.05566329753742,3.4702929475627795
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2005-01-01,3.98704782806593,,3.15819324298464,3.0669681228626633
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2006-01-01,6.68707906136661,,3.98704782806593,4.610773377472394
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2007-01-01,5.05155736492146,,6.68707906136661,5.241894751451333
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2008-01-01,12.6943942775878,,5.05155736492146,8.144343567958623
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2009-01-01,12.0031298461743,,12.6943942775878,9.916360496227854
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2010-01-01,5.39673113167477,,12.0031298461743,10.031418418478957
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2011-01-01,4.0010266434312,,5.39673113167477,7.133629207093423
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2012-01-01,5.18589988750698,,4.0010266434312,4.861219220870983
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2013-01-01,3.87227923748249,,5.18589988750698,4.353068589473557
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2014-01-01,2.04461481539333,,3.87227923748249,3.700931313460933
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2015-01-01,1.63305558181326,,2.04461481539333,2.516649878229693
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2016-01-01,1.69692761997751,,1.63305558181326,1.7915326723947
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2017-01-01,1.76041559180596,,1.69692761997751,1.6967995978655768
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2018-01-01,2.68291768267392,,1.76041559180596,2.0467536314857964
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2019-01-01,3.01397179156053,,2.68291768267392,2.4857683553468033
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2020-01-01,2.84792401518665,,3.01397179156053,2.848271163140366
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2021-01-01,4.44423970189739,,2.84792401518665,3.435378502881523
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2022-01-01,8.3087551155892,,4.44423970189739,5.200306277557746
ISL,ISLANDIA,,NORTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2023-01-01,8.73630299937298,,8.3087551155892,7.163099272286523
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1960-01-01,2.22811242067084,,,
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1961-01-01,6.78982340440243,,2.22811242067084,
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1962-01-01,9.40819406826558,,6.78982340440243,6.142043297779616
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1963-01-01,6.5811373646406,,9.40819406826558,7.593051612436203
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1964-01-01,5.17275042328816,,6.5811373646406,7.054027285398114
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1965-01-01,7.70833326420493,,5.17275042328816,6.487407017377897
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1966-01-01,7.93036754448455,,7.70833326420493,6.937150410659213
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1967-01-01,1.70609316005932,,7.93036754448455,5.7815979895829335
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1968-01-01,2.07922185813623,,1.70609316005932,3.905227520893367
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1969-01-01,2.45805425617799,,2.07922185813623,2.081123091457847
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1970-01-01,6.11074203598739,,2.45805425617799,3.54933938343387
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1971-01-01,11.9725681644789,,6.11074203598739,6.847121485548094
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1972-01-01,12.8814708218396,,11.9725681644789,10.321593674101964
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1973-01-01,20.0323771024943,,12.8814708218396,14.962138696270934
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1974-01-01,39.6799704514568,,20.0323771024943,24.197939458596903
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1975-01-01,39.3067310238304,,39.6799704514568,33.00635952592717
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1976-01-01,31.3108653312175,,39.3067310238304,36.76585560216824
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1977-01-01,34.6167148708237,,31.3108653312175,35.0781037419572
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1978-01-01,50.5509246487277,,34.6167148708237,38.82616828358963
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1979-01-01,78.310035593149,,50.5509246487277,54.49255837090013
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1980-01-01,131.024995515683,,78.310035593149,86.62865191918657
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1981-01-01,116.800034437445,,131.024995515683,108.71168851542568
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1982-01-01,120.364351369544,,116.800034437445,122.729793774224
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1983-01-01,145.951539223485,,120.364351369544,127.70530834349135
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1984-01-01,373.215653131363,,145.951539223485,213.177181241464
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1985-01-01,309.931699181469,,373.215653131363,276.36629717877236
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1986-01-01,47.8885135135135,,309.931699181469,243.67862194211514
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1987-01-01,19.0748143917761,,47.8885135135135,125.6316756955862
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1988-01-01,16.4028776978417,,19.0748143917761,27.788735201043767
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1989-01-01,20.3543469303667,,16.4028776978417,18.610679673328168
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1990-01-01,17.1858952413557,,20.3543469303667,17.981039956521368
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1991-01-01,19.1352614665498,,17.1858952413557,18.89183454609073
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1992-01-01,12.0156939676313,,19.1352614665498,16.112283558512264
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1993-01-01,10.9238178633975,,12.0156939676313,14.0249244325262
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1994-01-01,12.2755081902506,,10.9238178633975,11.738340007093134
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1995-01-01,9.93144665143266,,12.2755081902506,11.043590901693586
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1996-01-01,11.4166933162775,,9.93144665143266,11.207882719320253
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1997-01-01,8.96957520091852,,11.4166933162775,10.10590505620956
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1998-01-01,5.49190043461083,,8.96957520091852,8.62605631726895
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1999-01-01,5.18102372034954,,5.49190043461083,6.547499785292963
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2000-01-01,1.03264094955491,,5.18102372034954,3.9018550348384267
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2001-01-01,1.1513157894737,,1.03264094955491,2.4549934864593834
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2002-01-01,5.77235772357722,,1.1513157894737,2.65210482086861
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2003-01-01,0.70275612166467,,5.77235772357722,2.5421432115718634
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2004-01-01,-0.381637771235433,,0.70275612166467,2.0311586913354858
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2005-01-01,1.31348511383542,,-0.381637771235433,0.5448678214215523
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2006-01-01,2.06352636127917,,1.31348511383542,0.9984579012930523
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2007-01-01,0.455170953741894,,2.06352636127917,1.2773941429521614
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2008-01-01,4.55216016859853,,0.455170953741894,2.3569524945398648
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2009-01-01,3.35617818988106,,4.55216016859853,2.7878364374071616
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2010-01-01,2.69137006338376,,3.35617818988106,3.533236140621117
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2011-01-01,3.48494919760703,,2.69137006338376,3.177499150290617
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2012-01-01,1.67920719398061,,3.48494919760703,2.6185088183238006
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2013-01-01,1.5702553921126,,1.67920719398061,2.24480392790008
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2014-01-01,0.479786761439324,,1.5702553921126,1.2430831158441782
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2015-01-01,-0.601291007162392,,0.479786761439324,0.4829170487965109
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2016-01-01,-0.551552352993558,,-0.601291007162392,-0.22435219957220834
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2017-01-01,0.25941497450575,,-0.551552352993558,-0.2978094618833997
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2018-01-01,0.794075660242718,,0.25941497450575,0.16731276058497033
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2019-01-01,0.84978312826417,,0.794075660242718,0.6344245876708796
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2020-01-01,-0.61441235846577,,0.84978312826417,0.34314881001370634
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2021-01-01,1.51020047690539,,-0.61441235846577,0.581857082234597
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2022-01-01,4.39359665912654,,1.51020047690539,1.7631282591887203
ISR,ISRAEL,,WESTERN ASIA,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",2023-01-01,4.22535211267609,,4.39359665912654,3.3763830829026737
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1960-01-01,2.3501614137705,,,
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1961-01-01,2.05069731278698,,2.3501614137705,
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1962-01-01,4.69114360740471,,2.05069731278698,3.0306674446540636
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1963-01-01,7.45471822539103,,4.69114360740471,4.732186381860907
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1964-01-01,5.91232253218587,,7.45471822539103,6.019394788327204
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1965-01-01,4.51926830743458,,5.91232253218587,5.962103021670494
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1966-01-01,2.34658893413318,,4.51926830743458,4.259393257917877
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1967-01-01,3.73333832073822,,2.34658893413318,3.5330651874353265
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1968-01-01,1.27731335390797,,3.73333832073822,2.45241353625979
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1969-01-01,2.65725273386972,,1.27731335390797,2.5559681361719697
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1970-01-01,4.96831987329335,,2.65725273386972,2.9676286536903462
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1971-01-01,4.79166438333786,,4.96831987329335,4.139078996833643
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1972-01-01,5.74950393730007,,4.79166438333786,5.169829397977093
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1973-01-01,10.7986174547602,,5.74950393730007,7.113261925132709
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1974-01-01,19.1597695854699,,10.7986174547602,11.90263032584339
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1975-01-01,16.9505025668306,,19.1597695854699,15.6362965356869
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1976-01-01,16.6141664725788,,16.9505025668306,17.574812874959765
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1977-01-01,17.13004878665,,16.6141664725788,16.898239275353134
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1978-01-01,12.0940138425074,,17.13004878665,15.279409700578732
ITA,ITALIA,,SOUTHERN EUROPE,,FP.CPI.TOTL.ZG,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",1979-01-01,14.7985735661484,,12.0940138425074,14.674212065101933
